date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:25:07	15856/15856	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a1981407f33619a5c54a45ff22dadfdc%22	https://walletconnect.com/_next/static/chunks/pages/explorer-86f807105ae9fc5e.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/explorer-86f807105ae9fc5e.js	(from https://walletconnect.com/explorer)
20:25:08	262/262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223cfd0d4bb8e44bd879f2738a3cb797fd%22	https://walletconnect.com/_next/static/media/search.4977fc4a.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/search.4977fc4a.svg	(from https://walletconnect.com/explorer)
20:25:08	224/224	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22baef6f87db033faf7c73f68c8fabe7a1%22	https://walletconnect.com/_next/static/media/plus.690a4879.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/plus.690a4879.svg	(from https://walletconnect.com/explorer)
20:25:08	188/188	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0b5c00d00f6b40288db0a4718267b09%22	https://walletconnect.com/_next/static/media/radio.8623ce9b.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/radio.8623ce9b.svg	(from https://walletconnect.com/explorer)
20:25:08	228/228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dd2c90595f3f217f9857fd1fcf9ad121%22	https://walletconnect.com/_next/static/media/chevron_down.674778e9.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/chevron_down.674778e9.svg	(from https://walletconnect.com/explorer)
20:25:09	1554/1554	---MCZ	200	added ('OK')	text/css	etag:W/%228ccc501d88b82b263356e0355b66843d%22	https://walletconnect.com/_next/static/css/594fb2b293aed753.css	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/css/594fb2b293aed753.css	(from https://walletconnect.com/faq)
20:25:10	8430/8430	---MCZ	200	added ('OK')	application/javascript	etag:W/%229449db88bc57e111ef6961d973b09f55%22	https://walletconnect.com/_next/static/chunks/pages/faq-5223952b9b90bad7.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/faq-5223952b9b90bad7.js	(from https://walletconnect.com/faq)
20:25:10	24043/24043	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2019:25:09%20GMT	https://walletconnect.com/explorer?type=wallet	C:/My%20Web%20Sites/walletconn/walletconnect.com/explorer5cd5.html	(from https://walletconnect.com/faq)
20:25:10	595/595	---MCZ	200	added ('OK')	text/css	etag:W/%22a3d8fdfbe7713491471c4c74cb34bad4%22	https://walletconnect.com/_next/static/css/26316d26fffddcdf.css	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/css/26316d26fffddcdf.css	(from https://walletconnect.com/guidelines)
20:25:10	3524/3524	---MCZ	200	added ('OK')	application/javascript	etag:W/%225fa8349f4fdb7d3c96322f7c85ef41ef%22	https://walletconnect.com/_next/static/chunks/pages/guidelines-572c655b22c489a6.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/guidelines-572c655b22c489a6.js	(from https://walletconnect.com/guidelines)
20:25:11	3128/3128	---MCZ	200	added ('OK')	text/css	etag:W/%22b88a52a418706815100cc33130534abf%22	https://walletconnect.com/_next/static/css/357952a249cb7bd3.css	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/css/357952a249cb7bd3.css	(from https://walletconnect.com/brand)
20:25:11	10382/10382	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e2b7ee79a4c4a2aa12df58fb42f0ce4d%22	https://walletconnect.com/_next/static/chunks/pages/brand-60d04c8eae83f0cf.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/brand-60d04c8eae83f0cf.js	(from https://walletconnect.com/brand)
20:25:12	82102/82102	---M--	200	added ('OK')	image/png	etag:%220515cf4df803e6aa4cdbf762ea84fe13%22	https://walletconnect.com/_next/static/media/brands_hero.53a3c762.png	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brands_hero.53a3c762.png	(from https://walletconnect.com/brand)
20:25:12	800/800	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bdab93fa7e9b2d6e86e1a624992c448f%22	https://walletconnect.com/_next/static/media/brand_logo_blue.60e0f59b.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_logo_blue.60e0f59b.svg	(from https://walletconnect.com/brand)
20:25:13	797/797	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b16bf621324483450c81c99adb8add01%22	https://walletconnect.com/_next/static/media/brand_logo_black.23a9ffde.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_logo_black.23a9ffde.svg	(from https://walletconnect.com/brand)
20:25:13	1221/1221	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22495ba2c6d67c515ed1addf07830118ab%22	https://walletconnect.com/_next/static/media/brand_logo_white.b3569488.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_logo_white.b3569488.svg	(from https://walletconnect.com/brand)
20:25:14	4059/4059	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2202bd5c0ab14d513f22c01b92c019127f%22	https://walletconnect.com/_next/static/media/brand_lockup_blue.b3666393.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_lockup_blue.b3666393.svg	(from https://walletconnect.com/brand)
20:25:15	4033/4033	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222924fcb32c31b7203f59f3a0d104c687%22	https://walletconnect.com/_next/static/media/brand_lockup_black.ab44cad7.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_lockup_black.ab44cad7.svg	(from https://walletconnect.com/brand)
20:25:15	4029/4029	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e089fc799a47a1bd81c23839fab7865%22	https://walletconnect.com/_next/static/media/brand_lockup_white.72886c28.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_lockup_white.72886c28.svg	(from https://walletconnect.com/brand)
20:25:16	3285/3285	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2019:25:15%20GMT	https://raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/Blue/Badge%402x.png	C:/My%20Web%20Sites/walletconn/raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/Blue/Badge@2x.png	(from https://walletconnect.com/brand)
20:25:16	10597/10597	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d5b01c1d7c8073f3c1fcd2c23697d98e%22	https://walletconnect.com/_next/static/media/brand_badge_blue.c3287ecd.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_badge_blue.c3287ecd.svg	(from https://walletconnect.com/brand)
20:25:16	3123/3123	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2019:25:16%20GMT	https://raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/Black%20(Default)/Badge%402x.png	C:/My%20Web%20Sites/walletconn/raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/Black%20(Default)/Badge@2x.png	(from https://walletconnect.com/brand)
20:25:17	10594/10594	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22482a978af086358133a190337daa23a2%22	https://walletconnect.com/_next/static/media/brand_badge_black.235a2a58.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_badge_black.235a2a58.svg	(from https://walletconnect.com/brand)
20:25:17	2980/2980	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2019:25:17%20GMT	https://raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/White/Badge%402x.png	C:/My%20Web%20Sites/walletconn/raw.githubusercontent.com/WalletConnect/walletconnect-assets/master/Badge/White/Badge@2x.png	(from https://walletconnect.com/brand)
20:25:18	10593/10593	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c1ce3bff4370c47370b2e1e2258cbdd9%22	https://walletconnect.com/_next/static/media/brand_badge_white.9d12639d.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_badge_white.9d12639d.svg	(from https://walletconnect.com/brand)
20:25:18	1392/1392	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228e6a4ba393257b6f826837612876d719%22	https://walletconnect.com/_next/static/media/brand_icon_blue.c5e25f1c.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_icon_blue.c5e25f1c.svg	(from https://walletconnect.com/brand)
20:25:18	931/931	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22be44d7759457c9ca6a61f49dd88f6214%22	https://walletconnect.com/_next/static/media/brand_icon_black.047e22a0.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_icon_black.047e22a0.svg	(from https://walletconnect.com/brand)
20:25:19	931/931	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d957793340ccf6f2a29eeadbf392866e%22	https://walletconnect.com/_next/static/media/brand_icon_white.684c8c34.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_icon_white.684c8c34.svg	(from https://walletconnect.com/brand)
20:25:19	223/223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22292c630a0b59e13e151735c664fcd54e%22	https://walletconnect.com/_next/static/media/arrow_left_black.89d82e67.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/arrow_left_black.89d82e67.svg	(from https://walletconnect.com/brand)
20:25:19	18745/18745	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22977cef135a4f2dd046f7b6af75c68d79%22	https://walletconnect.com/_next/static/media/brand_name.0a48c9b9.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_name.0a48c9b9.svg	(from https://walletconnect.com/brand)
20:25:25	6148/6148	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22955c7ee81960776232eb9efddccad07b%22	https://walletconnect.com/_next/static/media/brand_safe_area.50ff3eaf.svg	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/media/brand_safe_area.50ff3eaf.svg	(from https://walletconnect.com/brand)
20:25:25	686/686	---MCZ	200	added ('OK')	text/css	etag:W/%22ad677f2e19f7a2b1322bcfc208bb4899%22	https://walletconnect.com/_next/static/css/fd11be43606780f2.css	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/css/fd11be43606780f2.css	(from https://walletconnect.com/terms)
20:25:26	10093/10093	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e5e711c92d12bcf8211222a6eda5de85%22	https://walletconnect.com/_next/static/chunks/pages/terms-6f207d1a6af45cbb.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/terms-6f207d1a6af45cbb.js	(from https://walletconnect.com/terms)
20:25:43	719/719	---MCZ	200	added ('OK')	text/css	etag:W/%227597be0219ae5614eb51812631b940e8%22	https://walletconnect.com/_next/static/css/15b548e63fea5fd0.css	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/css/15b548e63fea5fd0.css	(from https://walletconnect.com/privacy)
20:25:44	29525/29525	---MCZ	200	added ('OK')	application/javascript	etag:W/%228e5ca653d7ff97e671ac8f7fb78c994f%22	https://walletconnect.com/_next/static/chunks/pages/privacy-bc06ab2bcb6f18e2.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/_next/static/chunks/pages/privacy-bc06ab2bcb6f18e2.js	(from https://walletconnect.com/privacy)
20:25:44	4693/4693	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Jun%202023%2019:25:44%20GMT	https://walletconnect.com/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/walletconn/walletconnect.com/cdn-cgi/l/email-protection.html	(from https://walletconnect.com/privacy)
20:25:46	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226476145d-4d7%22	https://walletconnect.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/walletconn/walletconnect.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://walletconnect.com/privacy)
20:25:47	310/310	---M--	200	added ('OK')	image/png	etag:%22465c18cf9b5307d0a02967cf142aad8d%22	https://walletconnect.com/images/checkers_bg_10.png	C:/My%20Web%20Sites/walletconn/walletconnect.com/images/checkers_bg_10.png	(from https://walletconnect.com/_next/static/css/357952a249cb7bd3.css)
20:25:47	310/310	---M--	200	added ('OK')	image/png	etag:%22185143a30ae7df6047c5020d050cdf28%22	https://walletconnect.com/images/checkers_bg_20.png	C:/My%20Web%20Sites/walletconn/walletconnect.com/images/checkers_bg_20.png	(from https://walletconnect.com/_next/static/css/357952a249cb7bd3.css)
